unique_code,make_slug,make_name,model_slug,model_name,year,trim_slug,trim_name,variant_slug,variant_name,vehicle_type,drivetrain,system_power_kw,system_torque_nm,battery_capacity_gross_kwh,battery_capacity_net_kwh,battery_chemistry,dc_max_power_kw,ac_max_power_kw,range_wltp_km,range_epa_km,acceleration_0_100_s,top_speed_kmh,charge_connectors,sources
toyota:bz4x:2025:bz4x,toyota,Toyota,bz4x,bZ4X,2025,fwd,Front-Wheel Drive,,,Suv,Fwd,150,266,72.8,71.4,li-ion,150,11,516,406,7.5,160,Ccs1,https://www.toyota.com/bz4x
toyota:bz4x:2025:bz4x_awd,toyota,Toyota,bz4x,bZ4X,2025,fwd,Front-Wheel Drive,awd,All-Wheel Drive,Suv,Awd,160,337,72.8,71.4,li-ion,150,11,470,367,6.9,160,Ccs1,https://www.toyota.com/bz4x
toyota:bz5:2025:bz5,toyota,Toyota,bz5,bZ5,2025,base,Base,,,Suv,Fwd,200,300,73.98,73,li-ion,100,7,,,7,160,GbTDc,https://www.toyota.com.cn/bz5
toyota:bz7:2025:bz7,toyota,Toyota,bz7,bZ7,2025,base,Base,,,PassengerCar,Rwd,207,320,80,78,lfp,120,11,,,6.5,180,GbTDc,https://www.toyota.com.cn/bz7
toyota:c_hr_plus:2025:c_hr_plus,toyota,Toyota,c_hr_plus,C-HR+,2025,fwd,Front-Wheel Drive,,,Suv,Fwd,160,300,72,70,li-ion,150,11,600,,7,160,Ccs2,https://www.toyota-europe.com/c-hr-plus
toyota:c_hr_plus:2025:c_hr_plus_awd,toyota,Toyota,c_hr_plus,C-HR+,2025,fwd,Front-Wheel Drive,awd,All-Wheel Drive,Suv,Awd,218,400,72,70,li-ion,150,11,550,,6.5,160,Ccs2,https://www.toyota-europe.com/c-hr-plus
toyota:urban_cruiser:2025:urban_cruiser,toyota,Toyota,urban_cruiser,Urban Cruiser,2025,base,Base,,,Suv,Fwd,122,280,49,48,li-ion,100,11,402,,9,150,Ccs2,https://www.toyota-europe.com/urban-cruiser
toyota:urban_cruiser:2025:urban_cruiser_61kwh,toyota,Toyota,urban_cruiser,Urban Cruiser,2025,base,Base,61kwh,61 kWh,Suv,Fwd,122,280,61,60,li-ion,100,11,500,,9,150,Ccs2,https://www.toyota-europe.com/urban-cruiser
vinfast:ec_van:2025:ec_van,vinfast,VinFast,ec_van,EC Van,2025,base,Base,,,Van,Rwd,30,,17,17,li-ion,50,3.3,,,,,Ccs2,https://vinfastauto.com/ec-van|https://en.wikipedia.org/wiki/VinFast_EC_Van
vinfast:vf_3:2023:vf_3,vinfast,VinFast,vf_3,VF 3,2023,base,Base,,,Suv,Rwd,32,,18.64,18.64,li-ion,50,3.3,,,,100,Ccs2,https://vinfastauto.com/vf-3|https://en.wikipedia.org/wiki/VinFast_VF_3
vinfast:vf_3:2024:vf_3,vinfast,VinFast,vf_3,VF 3,2024,base,Base,,,Suv,Rwd,32,,18.64,18.64,li-ion,50,3.3,,,,100,Ccs2,https://vinfastauto.com/vf-3|https://en.wikipedia.org/wiki/VinFast_VF_3
vinfast:vf_3:2025:vf_3,vinfast,VinFast,vf_3,VF 3,2025,base,Base,,,Suv,Rwd,32,,18.64,18.64,li-ion,50,3.3,,,,100,Ccs2,https://vinfastauto.com/vf-3|https://en.wikipedia.org/wiki/VinFast_VF_3
vinfast:vf_5:2023:vf_5,vinfast,VinFast,vf_5,VF 5,2023,base,Base,,,Suv,Fwd,110,,42,40,li-ion,100,11,,,,,Ccs2,https://vinfastauto.com/vf-5
vinfast:vf_5:2024:vf_5,vinfast,VinFast,vf_5,VF 5,2024,base,Base,,,Suv,Fwd,110,,42,40,li-ion,100,11,,,,,Ccs2,https://vinfastauto.com/vf-5
vinfast:vf_5:2025:vf_5,vinfast,VinFast,vf_5,VF 5,2025,base,Base,,,Suv,Fwd,110,,42,40,li-ion,100,11,,,,,Ccs2,https://vinfastauto.com/vf-5
vinfast:vf_6:2024:vf_6,vinfast,VinFast,vf_6,VF 6,2024,base,Base,,,Suv,Fwd,130,,59.6,59.6,lfp,120,11,399,,,,Ccs2,https://vinfastauto.com/vf-6|https://en.wikipedia.org/wiki/VinFast_VF_6
vinfast:vf_6:2024:vf_6_eco,vinfast,VinFast,vf_6,VF 6,2024,base,Base,eco,Eco,Suv,Fwd,130,,59.6,59.6,lfp,120,11,399,,,,Ccs2,https://vinfastauto.com/vf-6
vinfast:vf_6:2024:vf_6_plus,vinfast,VinFast,vf_6,VF 6,2024,base,Base,plus,Plus,Suv,Fwd,150,,59.6,59.6,lfp,120,11,381,,,,Ccs2,https://vinfastauto.com/vf-6
vinfast:vf_6:2025:vf_6,vinfast,VinFast,vf_6,VF 6,2025,base,Base,,,Suv,Fwd,130,,59.6,59.6,lfp,120,11,399,,,,Ccs2,https://vinfastauto.com/vf-6|https://en.wikipedia.org/wiki/VinFast_VF_6
vinfast:vf_6:2025:vf_6_eco,vinfast,VinFast,vf_6,VF 6,2025,base,Base,eco,Eco,Suv,Fwd,130,,59.6,59.6,lfp,120,11,399,,,,Ccs2,https://vinfastauto.com/vf-6
vinfast:vf_6:2025:vf_6_plus,vinfast,VinFast,vf_6,VF 6,2025,base,Base,plus,Plus,Suv,Fwd,150,,59.6,59.6,lfp,120,11,381,,,,Ccs2,https://vinfastauto.com/vf-6
vinfast:vf_7:2024:vf_7,vinfast,VinFast,vf_7,VF 7,2024,base,Base,,,Suv,Fwd,150,,75.3,75.3,li-ion,150,11,450,,,,Ccs2,https://vinfastauto.com/vf-7|https://en.wikipedia.org/wiki/VinFast_VF_7
vinfast:vf_7:2024:vf_7_eco,vinfast,VinFast,vf_7,VF 7,2024,base,Base,eco,Eco,Suv,Fwd,150,,75.3,75.3,li-ion,150,11,450,,,,Ccs2,https://vinfastauto.com/vf-7
vinfast:vf_7:2024:vf_7_plus,vinfast,VinFast,vf_7,VF 7,2024,base,Base,plus,Plus,Suv,Awd,260,,75.3,75.3,li-ion,150,11,431,,,,Ccs2,https://vinfastauto.com/vf-7
vinfast:vf_7:2025:vf_7,vinfast,VinFast,vf_7,VF 7,2025,base,Base,,,Suv,Fwd,150,,75.3,75.3,li-ion,150,11,450,,,,Ccs2,https://vinfastauto.com/vf-7|https://en.wikipedia.org/wiki/VinFast_VF_7
vinfast:vf_7:2025:vf_7_eco,vinfast,VinFast,vf_7,VF 7,2025,base,Base,eco,Eco,Suv,Fwd,150,,75.3,75.3,li-ion,150,11,450,,,,Ccs2,https://vinfastauto.com/vf-7
vinfast:vf_7:2025:vf_7_plus,vinfast,VinFast,vf_7,VF 7,2025,base,Base,plus,Plus,Suv,Awd,260,,75.3,75.3,li-ion,150,11,431,,,,Ccs2,https://vinfastauto.com/vf-7
vinfast:vf_8:2023:vf_8,vinfast,VinFast,vf_8,VF 8,2023,base,Base,,,Suv,Awd,260,500,82,82,li-ion,150,11,,333,6.2,200,Ccs1,https://vinfastauto.com/vf-8|https://en.wikipedia.org/wiki/VinFast_VF_8
vinfast:vf_8:2023:vf_8_plus_awd,vinfast,VinFast,vf_8,VF 8,2023,base,Base,plus_awd,Plus AWD,Suv,Awd,300,620,82,82,li-ion,150,11,,307,5.3,200,Ccs1,https://vinfastauto.com/vf-8
vinfast:vf_8:2023:vf_8_eco_awd,vinfast,VinFast,vf_8,VF 8,2023,base,Base,eco_awd,Eco AWD,Suv,Awd,260,500,82,82,li-ion,150,11,,333,6.2,200,Ccs1,https://vinfastauto.com/vf-8
vinfast:vf_8:2024:vf_8,vinfast,VinFast,vf_8,VF 8,2024,base,Base,,,Suv,Awd,260,500,82,82,li-ion,150,11,,333,6.2,200,Ccs1,https://vinfastauto.com/vf-8|https://en.wikipedia.org/wiki/VinFast_VF_8
vinfast:vf_8:2024:vf_8_plus_awd,vinfast,VinFast,vf_8,VF 8,2024,base,Base,plus_awd,Plus AWD,Suv,Awd,300,620,82,82,li-ion,150,11,,307,5.3,200,Ccs1,https://vinfastauto.com/vf-8
vinfast:vf_8:2024:vf_8_eco_awd,vinfast,VinFast,vf_8,VF 8,2024,base,Base,eco_awd,Eco AWD,Suv,Awd,260,500,82,82,li-ion,150,11,,333,6.2,200,Ccs1,https://vinfastauto.com/vf-8
vinfast:vf_8:2025:vf_8,vinfast,VinFast,vf_8,VF 8,2025,base,Base,,,Suv,Awd,260,500,82,82,li-ion,150,11,,333,6.2,200,Ccs1,https://vinfastauto.com/vf-8|https://en.wikipedia.org/wiki/VinFast_VF_8
vinfast:vf_8:2025:vf_8_plus_awd,vinfast,VinFast,vf_8,VF 8,2025,base,Base,plus_awd,Plus AWD,Suv,Awd,300,620,82,82,li-ion,150,11,,307,5.3,200,Ccs1,https://vinfastauto.com/vf-8
vinfast:vf_8:2025:vf_8_eco_awd,vinfast,VinFast,vf_8,VF 8,2025,base,Base,eco_awd,Eco AWD,Suv,Awd,260,500,82,82,li-ion,150,11,,333,6.2,200,Ccs1,https://vinfastauto.com/vf-8
vinfast:vf_9:2023:vf_9,vinfast,VinFast,vf_9,VF 9,2023,base,Base,,,Suv,Awd,300,620,92,92,li-ion,150,11,485,,,200,Ccs1,https://vinfastauto.com/vf-9|https://en.wikipedia.org/wiki/VinFast_VF_9
vinfast:vf_9:2024:vf_9,vinfast,VinFast,vf_9,VF 9,2024,base,Base,,,Suv,Awd,300,620,92,92,li-ion,150,11,485,,,200,Ccs1,https://vinfastauto.com/vf-9|https://en.wikipedia.org/wiki/VinFast_VF_9
vinfast:vf_9:2025:vf_9,vinfast,VinFast,vf_9,VF 9,2025,base,Base,,,Suv,Awd,300,620,92,92,li-ion,150,11,485,,,200,Ccs1,https://vinfastauto.com/vf-9|https://en.wikipedia.org/wiki/VinFast_VF_9
vinfast:vf_e34:2023:vf_e34,vinfast,VinFast,vf_e34,VF e34,2023,base,Base,,,Suv,Fwd,110,,44.5,44.5,li-ion,50,11,,,,,Ccs2,https://vinfastauto.com/vf-e34|https://en.wikipedia.org/wiki/VinFast_VF_e34
vinfast:vf_e34:2024:vf_e34,vinfast,VinFast,vf_e34,VF e34,2024,base,Base,,,Suv,Fwd,110,,44.5,44.5,li-ion,50,11,,,,,Ccs2,https://vinfastauto.com/vf-e34|https://en.wikipedia.org/wiki/VinFast_VF_e34
vinfast:vf_e34:2025:vf_e34,vinfast,VinFast,vf_e34,VF e34,2025,base,Base,,,Suv,Fwd,110,,44.5,44.5,li-ion,50,11,,,,,Ccs2,https://vinfastauto.com/vf-e34|https://en.wikipedia.org/wiki/VinFast_VF_e34
volkswagen:id_3:2023:id_3,volkswagen,Volkswagen,id_3,ID.3,2023,pro,PRO,,,PassengerCar,Rwd,150,310,62,58,li-ion,135,11,428,,7.3,160,Ccs2,https://www.volkswagen.de
volkswagen:id_3:2023:id_3_pro_s,volkswagen,Volkswagen,id_3,ID.3,2023,pro_s,PRO S,pro_s,PRO S,PassengerCar,Rwd,150,310,82,77,li-ion,135,11,559,,7.3,160,Ccs2,https://www.volkswagen.de
volkswagen:id_3:2024:id_3_gtx,volkswagen,Volkswagen,id_3,ID.3,2024,gtx,GTX,gtx,GTX,PassengerCar,Awd,240,545,82,77,li-ion,175,11,600,,5.6,180,Ccs2,https://www.volkswagen.de
volkswagen:id_3:2024:id_3,volkswagen,Volkswagen,id_3,ID.3,2024,pro,PRO,,,PassengerCar,Rwd,150,310,62,58,li-ion,135,11,428,,7.3,160,Ccs2,https://www.volkswagen.de
volkswagen:id_3:2024:id_3_pro_s,volkswagen,Volkswagen,id_3,ID.3,2024,pro_s,PRO S,pro_s,PRO S,PassengerCar,Rwd,150,310,82,77,li-ion,135,11,559,,7.3,160,Ccs2,https://www.volkswagen.de
volkswagen:id_3:2025:id_3_gtx,volkswagen,Volkswagen,id_3,ID.3,2025,gtx,GTX,gtx,GTX,PassengerCar,Awd,240,545,82,77,li-ion,175,11,600,,5.6,180,Ccs2,https://www.volkswagen.de
volkswagen:id_3:2025:id_3,volkswagen,Volkswagen,id_3,ID.3,2025,pro,PRO,,,PassengerCar,Rwd,150,310,62,58,li-ion,135,11,428,,7.3,160,Ccs2,https://www.volkswagen.de
volkswagen:id_3:2025:id_3_pro_s,volkswagen,Volkswagen,id_3,ID.3,2025,pro_s,PRO S,pro_s,PRO S,PassengerCar,Rwd,150,310,82,77,li-ion,135,11,559,,7.3,160,Ccs2,https://www.volkswagen.de
volkswagen:id_4:2023:id_4_gtx,volkswagen,Volkswagen,id_4,ID.4,2023,gtx,GTX,gtx,GTX,Suv,Awd,220,460,82,77,li-ion,135,11,480,,6.2,180,Ccs2,https://www.volkswagen.de
volkswagen:id_4:2023:id_4,volkswagen,Volkswagen,id_4,ID.4,2023,pro,PRO,,,Suv,Rwd,150,310,82,77,li-ion,135,11,520,442,8.5,160,Ccs2,https://www.volkswagen.de
volkswagen:id_4:2024:id_4_gtx,volkswagen,Volkswagen,id_4,ID.4,2024,gtx,GTX,gtx,GTX,Suv,Awd,220,460,82,77,li-ion,135,11,480,,6.2,180,Ccs2,https://www.volkswagen.de
volkswagen:id_4:2024:id_4,volkswagen,Volkswagen,id_4,ID.4,2024,pro,PRO,,,Suv,Rwd,150,310,82,77,li-ion,135,11,520,442,8.5,160,Ccs2,https://www.volkswagen.de
volkswagen:id_4:2025:id_4_gtx,volkswagen,Volkswagen,id_4,ID.4,2025,gtx,GTX,gtx,GTX,Suv,Awd,220,460,82,77,li-ion,135,11,480,,6.2,180,Ccs2,https://www.volkswagen.de
volkswagen:id_4:2025:id_4,volkswagen,Volkswagen,id_4,ID.4,2025,pro,PRO,,,Suv,Rwd,150,310,82,77,li-ion,135,11,520,442,8.5,160,Ccs2,https://www.volkswagen.de
volkswagen:id_5:2023:id_5_gtx,volkswagen,Volkswagen,id_5,ID.5,2023,gtx,GTX,gtx,GTX,Suv,Awd,220,460,82,77,li-ion,135,11,480,,6.2,180,Ccs2,https://www.volkswagen.de
volkswagen:id_5:2023:id_5,volkswagen,Volkswagen,id_5,ID.5,2023,pro,PRO,,,Suv,Rwd,150,310,82,77,li-ion,135,11,520,,8.5,160,Ccs2,https://www.volkswagen.de
volkswagen:id_5:2024:id_5_gtx,volkswagen,Volkswagen,id_5,ID.5,2024,gtx,GTX,gtx,GTX,Suv,Awd,220,460,82,77,li-ion,135,11,480,,6.2,180,Ccs2,https://www.volkswagen.de
volkswagen:id_5:2024:id_5,volkswagen,Volkswagen,id_5,ID.5,2024,pro,PRO,,,Suv,Rwd,150,310,82,77,li-ion,135,11,520,,8.5,160,Ccs2,https://www.volkswagen.de
volkswagen:id_5:2025:id_5_gtx,volkswagen,Volkswagen,id_5,ID.5,2025,gtx,GTX,gtx,GTX,Suv,Awd,220,460,82,77,li-ion,135,11,480,,6.2,180,Ccs2,https://www.volkswagen.de
volkswagen:id_5:2025:id_5,volkswagen,Volkswagen,id_5,ID.5,2025,pro,PRO,,,Suv,Rwd,150,310,82,77,li-ion,135,11,520,,8.5,160,Ccs2,https://www.volkswagen.de
volkswagen:id_7:2024:id_7,volkswagen,Volkswagen,id_7,ID.7,2024,pro,PRO,,,PassengerCar,Rwd,210,550,91,86,li-ion,175,11,700,,6.5,180,Ccs2,https://www.volkswagen.de
volkswagen:id_7:2024:id_7_tour,volkswagen,Volkswagen,id_7,ID.7,2024,tour,Tour,tour,Tour,PassengerCar,Rwd,210,550,91,86,li-ion,175,11,700,,6.5,180,Ccs2,https://www.volkswagen.de
volkswagen:id_7:2025:id_7,volkswagen,Volkswagen,id_7,ID.7,2025,pro,PRO,,,PassengerCar,Rwd,210,550,91,86,li-ion,175,11,700,,6.5,180,Ccs2,https://www.volkswagen.de
volkswagen:id_7:2025:id_7_tour,volkswagen,Volkswagen,id_7,ID.7,2025,tour,Tour,tour,Tour,PassengerCar,Rwd,210,550,91,86,li-ion,175,11,700,,6.5,180,Ccs2,https://www.volkswagen.de
volkswagen:id_buzz:2023:id_buzz_cargo,volkswagen,Volkswagen,id_buzz,ID. Buzz,2023,cargo,Cargo,cargo,Cargo,Van,Rwd,150,310,82,77,li-ion,135,11,423,,10.2,145,Ccs2,https://www.volkswagen.de
volkswagen:id_buzz:2023:id_buzz,volkswagen,Volkswagen,id_buzz,ID. Buzz,2023,pro,PRO,,,Van,Rwd,150,310,82,77,li-ion,135,11,423,,10.2,145,Ccs2,https://www.volkswagen.de
volkswagen:id_buzz:2024:id_buzz_cargo,volkswagen,Volkswagen,id_buzz,ID. Buzz,2024,cargo,Cargo,cargo,Cargo,Van,Rwd,150,310,82,77,li-ion,135,11,423,,10.2,145,Ccs2,https://www.volkswagen.de
volkswagen:id_buzz:2024:id_buzz,volkswagen,Volkswagen,id_buzz,ID. Buzz,2024,pro,PRO,,,Van,Rwd,150,310,82,77,li-ion,135,11,423,,10.2,145,Ccs2,https://www.volkswagen.de
volkswagen:id_buzz:2025:id_buzz_cargo,volkswagen,Volkswagen,id_buzz,ID. Buzz,2025,cargo,Cargo,cargo,Cargo,Van,Rwd,150,310,82,77,li-ion,135,11,423,,10.2,145,Ccs2,https://www.volkswagen.de
volkswagen:id_buzz:2025:id_buzz,volkswagen,Volkswagen,id_buzz,ID. Buzz,2025,pro,PRO,,,Van,Rwd,150,310,82,77,li-ion,135,11,423,,10.2,145,Ccs2,https://www.volkswagen.de
volvo:ec40:2023:ec40,volvo,Volvo,ec40,EC40,2023,base,Base,,,Suv,Fwd,175,330,78,69,nmc,150,11,420,,7.4,160,Ccs2,https://www.volvocars.com/intl/v/cars/c40-recharge
volvo:ec40:2023:ec40_twin_motor,volvo,Volvo,ec40,EC40,2023,base,Base,twin_motor,Twin Motor,Suv,Awd,300,660,78,69,nmc,150,11,413,,4.7,180,Ccs2,https://www.volvocars.com/intl/v/cars/c40-recharge
volvo:ec40:2024:ec40,volvo,Volvo,ec40,EC40,2024,base,Base,,,Suv,Fwd,175,330,78,69,nmc,150,11,420,,7.4,160,Ccs2,https://www.volvocars.com/intl/v/cars/ec40
volvo:ec40:2024:ec40_twin_motor,volvo,Volvo,ec40,EC40,2024,base,Base,twin_motor,Twin Motor,Suv,Awd,300,660,78,69,nmc,150,11,413,,4.7,180,Ccs2,https://www.volvocars.com/intl/v/cars/ec40
volvo:ec40:2025:ec40,volvo,Volvo,ec40,EC40,2025,base,Base,,,Suv,Fwd,175,330,78,69,nmc,150,11,420,,7.4,160,Ccs2,https://www.volvocars.com/intl/v/cars/ec40
volvo:ec40:2025:ec40_twin_motor,volvo,Volvo,ec40,EC40,2025,base,Base,twin_motor,Twin Motor,Suv,Awd,300,660,78,69,nmc,150,11,413,,4.7,180,Ccs2,https://www.volvocars.com/intl/v/cars/ec40
volvo:ex30:2023:ex30,volvo,Volvo,ex30,EX30,2023,base,Base,,,Suv,Rwd,200,343,51,49,lfp,153,11,344,,5.7,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex30
volvo:ex30:2023:ex30_69kwh,volvo,Volvo,ex30,EX30,2023,base,Base,69kwh,69 kWh,Suv,Rwd,200,343,69,66,nmc,153,11,480,,5.7,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex30
volvo:ex30:2023:ex30_twin_motor,volvo,Volvo,ex30,EX30,2023,base,Base,twin_motor,Twin Motor,Suv,Awd,315,543,69,66,nmc,153,11,460,,3.6,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex30
volvo:ex30:2023:ex30_twin_motor_performance,volvo,Volvo,ex30,EX30,2023,performance,Performance,twin_motor_performance,Twin Motor Performance,Suv,Awd,315,543,69,66,nmc,153,11,460,,3.6,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex30
volvo:ex30:2024:ex30,volvo,Volvo,ex30,EX30,2024,base,Base,,,Suv,Rwd,200,343,51,49,lfp,153,11,344,,5.7,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex30
volvo:ex30:2024:ex30_69kwh,volvo,Volvo,ex30,EX30,2024,base,Base,69kwh,69 kWh,Suv,Rwd,200,343,69,66,nmc,153,11,480,,5.7,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex30
volvo:ex30:2024:ex30_twin_motor,volvo,Volvo,ex30,EX30,2024,base,Base,twin_motor,Twin Motor,Suv,Awd,315,543,69,66,nmc,153,11,460,,3.6,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex30
volvo:ex30:2024:ex30_twin_motor_performance,volvo,Volvo,ex30,EX30,2024,performance,Performance,twin_motor_performance,Twin Motor Performance,Suv,Awd,315,543,69,66,nmc,153,11,460,,3.6,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex30
volvo:ex30:2025:ex30,volvo,Volvo,ex30,EX30,2025,base,Base,,,Suv,Rwd,200,343,51,49,lfp,153,11,344,,5.7,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex30
volvo:ex30:2025:ex30_69kwh,volvo,Volvo,ex30,EX30,2025,base,Base,69kwh,69 kWh,Suv,Rwd,200,343,69,66,nmc,153,11,480,,5.7,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex30
volvo:ex30:2025:ex30_twin_motor,volvo,Volvo,ex30,EX30,2025,base,Base,twin_motor,Twin Motor,Suv,Awd,315,543,69,66,nmc,153,11,460,,3.6,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex30
volvo:ex30:2025:ex30_twin_motor_performance,volvo,Volvo,ex30,EX30,2025,performance,Performance,twin_motor_performance,Twin Motor Performance,Suv,Awd,315,543,69,66,nmc,153,11,460,,3.6,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex30
volvo:ex40:2023:ex40,volvo,Volvo,ex40,EX40,2023,base,Base,,,Suv,Fwd,175,330,78,69,nmc,150,11,425,,7.4,160,Ccs2,https://www.volvocars.com/intl/v/cars/xc40-recharge
volvo:ex40:2023:ex40_twin_motor,volvo,Volvo,ex40,EX40,2023,base,Base,twin_motor,Twin Motor,Suv,Awd,300,660,78,69,nmc,150,11,418,,4.9,180,Ccs2,https://www.volvocars.com/intl/v/cars/xc40-recharge
volvo:ex40:2024:ex40,volvo,Volvo,ex40,EX40,2024,base,Base,,,Suv,Fwd,175,330,78,69,nmc,150,11,425,,7.4,160,Ccs2,https://www.volvocars.com/intl/v/cars/ex40
volvo:ex40:2024:ex40_twin_motor,volvo,Volvo,ex40,EX40,2024,base,Base,twin_motor,Twin Motor,Suv,Awd,300,660,78,69,nmc,150,11,418,,4.9,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex40
volvo:ex40:2025:ex40,volvo,Volvo,ex40,EX40,2025,base,Base,,,Suv,Fwd,175,330,78,69,nmc,150,11,425,,7.4,160,Ccs2,https://www.volvocars.com/intl/v/cars/ex40
volvo:ex40:2025:ex40_twin_motor,volvo,Volvo,ex40,EX40,2025,base,Base,twin_motor,Twin Motor,Suv,Awd,300,660,78,69,nmc,150,11,418,,4.9,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex40
volvo:ex90:2024:ex90,volvo,Volvo,ex90,EX90,2024,base,Base,,,Suv,Awd,380,910,111,107,nmc,250,11,600,,4.9,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex90
volvo:ex90:2025:ex90,volvo,Volvo,ex90,EX90,2025,base,Base,,,Suv,Awd,380,910,111,107,nmc,250,11,600,,4.9,180,Ccs2,https://www.volvocars.com/intl/v/cars/ex90
voyah:courage:2023:courage,voyah,Voyah,courage,Courage,2023,base,Base,,,Suv,Rwd,215,310,80,75,nmc,150,11,476,,6.9,180,Ccs2,https://www.aquelamaquina.pt/novos-modelos/detalhe/dongfeng-voyah-e-m-hero-mais-tres-marcas-chinesas-em-modo-electrico.html
voyah:courage:2023:courage_awd,voyah,Voyah,courage,Courage,2023,base,Base,awd,All-Wheel Drive,Suv,Awd,320,620,80,75,nmc,150,11,446,,4.9,180,Ccs2,https://www.aquelamaquina.pt/novos-modelos/detalhe/dongfeng-voyah-e-m-hero-mais-tres-marcas-chinesas-em-modo-electrico.html
voyah:courage:2024:courage,voyah,Voyah,courage,Courage,2024,base,Base,,,Suv,Rwd,215,310,80,75,nmc,150,11,476,,6.9,180,Ccs2,https://www.aquelamaquina.pt/novos-modelos/detalhe/dongfeng-voyah-e-m-hero-mais-tres-marcas-chinesas-em-modo-electrico.html
voyah:courage:2024:courage_awd,voyah,Voyah,courage,Courage,2024,base,Base,awd,All-Wheel Drive,Suv,Awd,320,620,80,75,nmc,150,11,446,,4.9,180,Ccs2,https://www.aquelamaquina.pt/novos-modelos/detalhe/dongfeng-voyah-e-m-hero-mais-tres-marcas-chinesas-em-modo-electrico.html
voyah:courage:2025:courage,voyah,Voyah,courage,Courage,2025,base,Base,,,Suv,Rwd,215,310,80,75,nmc,150,11,476,,6.9,180,Ccs2,https://www.aquelamaquina.pt/novos-modelos/detalhe/dongfeng-voyah-e-m-hero-mais-tres-marcas-chinesas-em-modo-electrico.html
voyah:courage:2025:courage_awd,voyah,Voyah,courage,Courage,2025,base,Base,awd,All-Wheel Drive,Suv,Awd,320,620,80,75,nmc,150,11,446,,4.9,180,Ccs2,https://www.aquelamaquina.pt/novos-modelos/detalhe/dongfeng-voyah-e-m-hero-mais-tres-marcas-chinesas-em-modo-electrico.html
voyah:dream:2023:dream,voyah,Voyah,dream,Dream,2023,base,Base,,,Van,Awd,320,620,108.7,102,nmc,150,11,482,,5.9,200,Ccs2,https://www.jn.pt/1954619009/dongfeng-chega-a-portugal-com-tres-novas-marcas-de-eletricos/
voyah:dream:2024:dream,voyah,Voyah,dream,Dream,2024,base,Base,,,Van,Awd,320,620,108.7,102,nmc,150,11,482,,5.9,200,Ccs2,https://www.jn.pt/1954619009/dongfeng-chega-a-portugal-com-tres-novas-marcas-de-eletricos/
voyah:dream:2025:dream,voyah,Voyah,dream,Dream,2025,base,Base,,,Van,Awd,320,620,108.7,102,nmc,150,11,482,,5.9,200,Ccs2,https://www.jn.pt/1954619009/dongfeng-chega-a-portugal-com-tres-novas-marcas-de-eletricos/
voyah:free:2023:free,voyah,Voyah,free,Free,2023,base,Base,,,Suv,Awd,360,720,106,100,nmc,150,11,500,,4.4,200,Ccs2,https://www.agaragem.pt/2024/11/24/dongfeng-voyah-e-m-hero-ha-tres-novas-marcas-chinesas-em-portugal/
voyah:free:2024:free,voyah,Voyah,free,Free,2024,base,Base,,,Suv,Awd,360,720,106,100,nmc,150,11,500,,4.4,200,Ccs2,https://www.agaragem.pt/2024/11/24/dongfeng-voyah-e-m-hero-ha-tres-novas-marcas-chinesas-em-portugal/
voyah:free:2025:free,voyah,Voyah,free,Free,2025,base,Base,,,Suv,Awd,360,720,106,100,nmc,150,11,500,,4.4,200,Ccs2,https://www.agaragem.pt/2024/11/24/dongfeng-voyah-e-m-hero-ha-tres-novas-marcas-chinesas-em-portugal/
xpeng:g6:2023:g6_awd_performance,xpeng,XPeng,g6,G6,2023,awd_performance,AWD Performance,awd_performance,AWD Performance,Suv,Awd,358,660,87.5,87.5,nmc,280,11,,,4.13,202,GbTDc,https://www.xpeng.com/en/models/g6
xpeng:g6:2023:g6_long_range,xpeng,XPeng,g6,G6,2023,long_range,Long Range,long_range,Long Range,Suv,Rwd,218,440,80.8,80.8,lfp,280,11,,,6.6,202,GbTDc,https://www.xpeng.com/en/models/g6
xpeng:g6:2023:g6,xpeng,XPeng,g6,G6,2023,standard_range,Standard Range,,,Suv,Rwd,190,440,66,66,lfp,215,11,,,6.6,202,GbTDc,https://www.xpeng.com/en/models/g6|https://en.wikipedia.org/wiki/XPeng_G6
xpeng:g6:2023:g6_ultra_long_range,xpeng,XPeng,g6,G6,2023,ultra_long_range,Ultra Long Range,ultra_long_range,Ultra Long Range,Suv,Rwd,190,440,87.5,87.5,nmc,215,11,,,6.6,202,GbTDc,https://www.xpeng.com/en/models/g6
